KOATUU_2020,KATOTTG_2023,category,region_name
1824210171,UA18060170840051269,village,Zhytomyrska
5623087903,UA56060310320097013,village,Rivnenska
1821755112,UA18080130120067845,village,Zhytomyrska
6120855702,UA61060350040049833,village,Ternopilska
5920686003,UA59080030460065108,village,Sumska
1825087402,UA18040450390042729,village,Zhytomyrska
5621887302,UA56080070400051760,village,Rivnenska
2624480801,UA26040270070054238,village,Ivano-Frankivska
6125885601,UA61020010080022513,village,Ternopilska
6121281601,UA61060070080017678,village,Ternopilska
1820885001,UA18020110210054530,village,Zhytomyrska
6125084102,UA61040210040010476,village,Ternopilska
5123985201,UA51140130480040108,village,Odeska
5622681901,UA56060410080025851,village,Rivnenska
3522587207,UA35040290030082440,village,Kirovohradska
2610291602,UA26060010020045600,village,Ivano-Frankivska
5621682002,UA56040270020017671,village,Rivnenska
1213590001,UA12120090020015538,village,Dnipropetrovska
3521980802,UA35040070090047928,village,Kirovohradska
7124684701,UA71060230200019819,village,Cherkaska
2120486001,UA21020070070068585,village,Zakarpatska
5124380402,UA51120210100020390,village,Odeska
6825286202,UA68020090100010133,village,Khmelnytska
0724584604,UA07080250100030478,village,Volynska
1824084602,UA18080170030036472,village,Zhytomyrska
5910191503,UA59080270050038338,village,Sumska
1824210158,UA18060170670046309,village,Zhytomyrska
5924786304,UA59080250090016438,village,Sumska
4625384605,UA46100230400031366,village,Lvivska
6822482903,UA68020070130066987,village,Khmelnytska
4623381402,UA46060330040034300,village,Lvivska
1824082503,UA18080170070056627,village,Zhytomyrska
3223386501,UA32040190060089711,village,Kyivska
4623080802,UA46100110030019254,village,Lvivska
3220286701,UA32060010220078041,village,Kyivska
2321587001,UA23060170210046818,village,Zaporizka
7120684001,UA71040070050054225,village,Cherkaska
4625383604,UA46100230340051693,village,Lvivska
3223187202,UA32120110140046894,village,Kyivska
6821586404,UA68040070190036778,village,Khmelnytska
1221882902,UA12060190110024604,village,Dnipropetrovska
4624883102,UA46120110550091031,village,Lvivska
1821184006,UA18040570190096495,village,Zhytomyrska
5110290011,UA51120030130048783,village,Odeska
4821182601,UA48020030140057651,village,Mykolaivska
0522483402,UA05120170420080445,settlement,Vinnytska
4821755108,UA48040050080083813,village,Mykolaivska
3222910101,UA32120090240065971,village,Kyivska
2320681011,UA23020070110063032,village,Zaporizka
2621683703,UA26080030270084512,village,Ivano-Frankivska
1225855108,UA12060290090096952,village,Dnipropetrovska
4625583201,UA46080190080055014,village,Lvivska
2610490002,UA26060170040093433,village,Ivano-Frankivska
3223383703,UA32040150050046085,village,Kyivska
7323584510,UA73020150100021548,village,Chernivetska
0523083401,UA05020170180089849,village,Vinnytska
5624286703,UA56060450210018513,village,Rivnenska
5924455305,UA59100090040067960,village,Sumska
6324655105,UA63140090120080115,village,Kharkivska
7421410141,UA74100050120070723,village,Chernihivska
3220284401,UA32060010150039562,village,Kyivska
2622884805,UA26060190070033530,village,Ivano-Frankivska
6820955706,UA68040310060083030,village,Khmelnytska
2122784203,UA21040110100076485,village,Zakarpatska
6824782002,UA68040450160085795,village,Khmelnytska
4625887805,UA46140110040084213,village,Lvivska
5123383707,UA51120130290014877,village,Odeska
4422586602,UA44140050170044619,village,Luhanska
4824883202,UA48060110060099464,village,Mykolaivska
7410490001,UA74040250020068204,village,Chernihivska
0724286007,UA07060310230078085,village,Volynska
2122485601,UA21120190140064540,village,Zakarpatska
5920681803,UA59080210050047037,village,Sumska
3522587203,UA35040290150074951,village,Kirovohradska
4823383006,UA48060170060027872,settlement,Mykolaivska
1825285601,UA18020130290015833,village,Zhytomyrska
7124380401,UA71060010020031287,village,Cherkaska
7424155908,UA74080090060059871,village,Chernihivska
5924180604,UA59060010240081223,village,Sumska
0521083609,UA05060050220046013,village,Vinnytska
6825081201,UA68040470060036718,village,Khmelnytska
0523010102,UA05020170110017098,village,Vinnytska
6122688602,UA61040130110021906,village,Ternopilska
1820855301,UA18020070020094619,village,Zhytomyrska
6824285605,UA68040290120084675,village,Khmelnytska
3223781001,UA32020130040017181,village,Kyivska
7425155110,UA74080150110043035,village,Chernihivska
2322781301,UA23100010040030482,village,Zaporizka
5921581108,UA59100010070091383,village,Sumska
4621884801,UA46060050100020535,village,Lvivska
4621885001,UA46040070440011351,village,Lvivska
5923286802,UA59060130100047936,village,Sumska
6823987702,UA68060310030053846,village,Khmelnytska
5922381201,UA59080090110016726,village,Sumska
4423183401,UA44160030130039622,village,Luhanska
7425585704,UA74100150050081738,village,Chernihivska
3520883602,UA35040170020035998,village,Kirovohradska
0521083701,UA05060050110033095,village,Vinnytska
6820680501,UA68040190020073286,village,Khmelnytska
0724286912,UA07060350070091438,village,Volynska
4825781403,UA48020090040086919,village,Mykolaivska
5321610102,UA53080110160013034,settlement,Poltavska
2321586102,UA23060230030098673,village,Zaporizka
7123486501,UA71060170300013447,village,Cherkaska
0721483104,UA07040010060096869,village,Volynska
6323988504,UA63100050890086575,settlement,Kharkivska
6122688201,UA61040130130059427,village,Ternopilska
6122681801,UA61040130050026344,village,Ternopilska
5323287205,UA53060070180077271,village,Poltavska
6524481701,UA65040070120072580,village,Khersonska
6825081503,UA68040110060081902,village,Khmelnytska
6122055504,UA61060370090095384,village,Ternopilska
4424081002,UA44100110200068167,village,Luhanska
5924786803,UA59080230160018311,village,Sumska
5321381704,UA53080090540096138,village,Poltavska
6823987705,UA68060310150019345,village,Khmelnytska
0521210115,UA05020090230057867,village,Vinnytska
1822080905,UA18040030130093815,village,Zhytomyrska
1822510122,UA18040250220092885,village,Zhytomyrska
7110290001,UA71020030020058745,village,Cherkaska
6822487405,UA68020230130079998,village,Khmelnytska
2323987808,UA23100210070085953,village,Zaporizka
5324885403,UA53040110110049665,village,Poltavska
1825681202,UA18040370150098309,village,Zhytomyrska
0521480809,UA05120010050057546,village,Vinnytska
5922983002,UA59080230090068457,village,Sumska
6524781504,UA65080130050069304,village,Khersonska
1824084601,UA18080170010095017,village,Zhytomyrska
7424710151,UA74060070020030039,village,Chernihivska
2323987803,UA23100210130032797,village,Zaporizka
5321886404,UA53080130490055995,village,Poltavska
6121282901,UA61060070170049169,village,Ternopilska
4622785209,UA46060390200013833,village,Lvivska
3222782602,UA32080190040093895,village,Kyivska
0721887209,UA07080110150040553,village,Volynska
4425485012,UA44100070030099880,village,Luhanska
4620983002,UA46060070030055262,village,Lvivska
3520384401,UA35080130120063763,village,Kirovohradska
2124084402,UA21040210120029398,village,Zakarpatska
4623680803,UA46060350080018676,village,Lvivska
5321081705,UA53080050560099174,village,Poltavska
5323281804,UA53060230080051318,village,Poltavska
5121084203,UA51100230050026975,settlement,Odeska
1224586002,UA12040230070081550,village,Dnipropetrovska
1821484203,UA18040470330073756,village,Zhytomyrska
0720885001,UA07080070050038411,village,Volynska
5922085401,UA59020130150093705,village,Sumska
6525010103,UA65100110130011233,settlement,Khersonska
3520380401,UA35080130160058998,village,Kirovohradska
7122086601,UA71080070150034591,village,Cherkaska
4625188203,UA46080210070083501,village,Lvivska
6320482513,UA63040030370074001,village,Kharkivska
3523110106,UA35060090100058155,village,Kirovohradska
6821555402,UA68040070160010693,village,Khmelnytska
4424087001,UA44100110170054679,village,Luhanska
5621880605,UA56080070300057408,village,Rivnenska
7424483001,UA74100330170020304,village,Chernihivska
3525285801,UA35080170070041739,village,Kirovohradska
6822482702,UA68020070030056598,village,Khmelnytska
2620881501,UA26020030050035971,village,Ivano-Frankivska
6322082003,UA63120070370017826,settlement,Kharkivska
0523487202,UA05020210080097321,village,Vinnytska
4623685904,UA46060370060086704,village,Lvivska
3524980402,UA35080110080067829,village,Kirovohradska
4821480405,UA48040170070032813,village,Mykolaivska
0523186303,UA05020190240024623,village,Vinnytska
6323180403,UA63060030280057356,village,Kharkivska
5320684603,UA53020010550046081,village,Poltavska
4621286802,UA46020030140082961,village,Lvivska
7125184801,UA71040130200061772,village,Cherkaska
0520681903,UA05020050050084566,village,Vinnytska
5324080704,UA53080370060059684,village,Poltavska
3522582801,UA35040150040024714,village,Kirovohradska
5321386002,UA53080090020083201,village,Poltavska
2324983001,UA23100230220034110,village,Zaporizka
7322583502,UA73060290040079651,village,Chernivetska
0524382907,UA05100150210076747,village,Vinnytska
2620482901,UA26040030090027307,village,Ivano-Frankivska
1825686601,UA18040590250085133,village,Zhytomyrska
1424281502,UA14120190030082195,village,Donetska
1221888206,UA12060250280094802,village,Dnipropetrovska
1822885402,UA18060110440070346,village,Zhytomyrska
0520482803,UA05040010130036316,village,Vinnytska
5324083905,UA53080430080070732,village,Poltavska
4625183703,UA46080170150049063,village,Lvivska
1223881506,UA12140170160090403,village,Dnipropetrovska
4620955302,UA46060030070054092,village,Lvivska
1421781801,UA14140070040095367,village,Donetska
6821810119,UA68020050190030318,village,Khmelnytska
7424188846,UA74080170480049785,village,Chernihivska
2323686610,UA23060190310062748,village,Zaporizka
7420687402,UA74040270030015279,village,Chernihivska
0522484601,UA05020130250016450,village,Vinnytska
3223385301,UA32040170090088741,village,Kyivska
6820384701,UA68060030330030608,village,Khmelnytska
0523483001,UA05020210280051924,village,Vinnytska
5923883815,UA59020150340045047,village,Sumska
1824782104,UA18040210040077280,village,Zhytomyrska
1420355116,UA14120170120071540,village,Donetska
5321082005,UA53080050300077120,village,Poltavska
6522184506,UA65040010330088738,village,Khersonska
7324086003,UA73040170070071027,village,Chernivetska
1422482001,UA14120070040058286,village,Donetska
5323482802,UA53080310150092377,village,Poltavska
0723682204,UA07040050110042599,village,Volynska
4621510536,UA46100270390036805,village,Lvivska
5323882602,UA53040090360016305,village,Poltavska
7421482805,UA74100370080055184,village,Chernihivska
1223886005,UA12140370050060831,village,Dnipropetrovska
2620885003,UA26020030180020775,village,Ivano-Frankivska
3222280801,UA32120050030013366,village,Kyivska
1221086601,UA12040030060045922,village,Dnipropetrovska
6321655810,UA63140130110055160,village,Kharkivska
0721881303,UA07080290160087752,village,Volynska
3521780805,UA35060050180069437,village,Kirovohradska
6821855312,UA68020170130017636,village,Khmelnytska
0523482001,UA05020210160037280,village,Vinnytska
4420955103,UA44100010040049812,village,Luhanska
0523786202,UA05040230070020999,village,Vinnytska
1221882401,UA12060250120047824,village,Dnipropetrovska
0525082202,UA05040270060061383,village,Vinnytska
4421681901,UA44120090080096929,village,Luhanska
5320683202,UA53020010510083078,village,Poltavska
7121882803,UA71080130030048141,village,Cherkaska
3521784401,UA35060050200080975,village,Kirovohradska
0722155707,UA07060250080061961,village,Volynska
4623381401,UA46060330080051679,village,Lvivska
3525288101,UA35080010240046812,village,Kirovohradska
4621881201,UA46040090050072196,village,Lvivska
5321884401,UA53080130260056866,village,Poltavska
6322655148,UA63020050710063454,settlement,Kharkivska
7423883504,UA74040230040085685,village,Chernihivska
5621883901,UA56080070210068408,village,Rivnenska
7423010125,UA74020030390089242,settlement,Chernihivska
1821785603,UA18080030250038326,village,Zhytomyrska
6123482303,UA61020070270073037,village,Ternopilska
4620355403,UA46040110320042629,village,Lvivska
3222487203,UA32120170050025355,village,Kyivska
3222780201,UA32080190030018486,village,Kyivska
6820355105,UA68060030530051425,village,Khmelnytska
1825683201,UA18040590110058922,village,Zhytomyrska
0524883303,UA05120150270043760,village,Vinnytska
5624684908,UA56060270090073805,village,Rivnenska
5123581001,UA51020010010041603,village,Odeska
5623086901,UA56060090140071292,village,Rivnenska
6322255113,UA63060010150050662,village,Kharkivska
4823383003,UA48060170070062839,settlement,Mykolaivska
1821755151,UA18080130620066755,village,Zhytomyrska
1220787715,UA12140030530021374,village,Dnipropetrovska
6821810142,UA68020050430052924,village,Khmelnytska
5910490503,UA59020070030090364,village,Sumska
0521487606,UA05120090110098511,village,Vinnytska
7324080501,UA73040170190029710,village,Chernivetska
7122888001,UA71020190170017991,village,Cherkaska
5322281501,UA53080030120015221,village,Poltavska
4621883701,UA46040130060049891,village,Lvivska
2321586118,UA23060230140082746,village,Zaporizka
3522281506,UA35040090110088346,village,Kirovohradska
1825882402,UA18040610100020290,village,Zhytomyrska
4425185002,UA44140110060082481,village,Luhanska
5324881906,UA53040110570069123,village,Poltavska
2621282401,UA26040010020096815,village,Ivano-Frankivska
7424188828,UA74080170270067014,village,Chernihivska
3524681901,UA35080070090055662,village,Kirovohradska
0523080701,UA05100010030048734,village,Vinnytska
5624687901,UA56060270120065080,village,Rivnenska
1825087401,UA18040450320055549,village,Zhytomyrska
7425586901,UA74100150110057658,village,Chernihivska
4622183004,UA46060190050015660,village,Lvivska
1211390006,UA12080010070022628,village,Dnipropetrovska
6123485102,UA61020050020075382,village,Ternopilska
4624886203,UA46120110140095465,village,Lvivska
4625155400,UA46080050020013973,urban village,Lvivska
0721184403,UA07020190110040036,village,Volynska
5923282801,UA59060070210049265,village,Sumska
5625455707,UA56080210060066396,village,Rivnenska
6522683003,UA65060130070069785,village,Khersonska
3221482103,UA32140090020090188,village,Kyivska
5324082701,UA53080150010042088,village,Poltavska
1422084403,UA14160090050078392,village,Donetska
6825588503,UA68060290090041367,village,Khmelnytska
4624884603,UA46120110120019996,village,Lvivska
1821480603,UA18040470480097878,village,Zhytomyrska
3222482402,UA32080110030014030,village,Kyivska
1421581401,UA14040030080069748,village,Donetska
1222082007,UA12040130120012973,village,Dnipropetrovska
0524883102,UA05120150080024806,village,Vinnytska
5625889001,UA56040150250041185,village,Rivnenska
2324981207,UA23100230150097895,village,Zaporizka
3510645301,UA35040130030043848,village,Kirovohradska
6124883401,UA61040370160051859,village,Ternopilska
1424256508,UA14120230080043524,village,Donetska
3222081601,UA32100050280067777,village,Kyivska
7121587401,UA71040110050064474,village,Cherkaska
0723386501,UA07060050190056746,village,Volynska
5122786901,UA51100170110092903,village,Odeska
6323184504,UA63060030330060703,village,Kharkivska
4625887803,UA46140110360079694,village,Lvivska
6125881802,UA61020030030053485,village,Ternopilska
6125810127,UA61020150340057787,village,Ternopilska
6825280801,UA68020090030065841,village,Khmelnytska
1824410138,UA18060190400054556,village,Zhytomyrska
1821755124,UA18080130260074196,village,Zhytomyrska
0720582016,UA07020050180016539,village,Volynska
0521485406,UA05120130030086247,village,Vinnytska
4623683401,UA46060310030062431,village,Lvivska
4422585501,UA44140050160083139,village,Luhanska
4625388001,UA46100230450030743,village,Lvivska
7122287001,UA71020230060073302,village,Cherkaska
1222380505,UA12100050170019629,village,Dnipropetrovska
4624886904,UA46120110280027341,village,Lvivska
6823980625,UA68060010250055009,village,Khmelnytska
4625386802,UA46100230030024689,village,Lvivska
0722183607,UA07060210170017646,village,Volynska
6821810121,UA68020050210086418,village,Khmelnytska
0722881804,UA07080170090013021,village,Volynska
5621281212,UA56060070120022743,village,Rivnenska
5625883912,UA56040130110037071,village,Rivnenska
5622687606,UA56060230120063625,village,Rivnenska
6823980607,UA68060010030041114,village,Khmelnytska
0725085002,UA07060390070072059,village,Volynska
1821755133,UA18080130360063075,village,Zhytomyrska
1821780403,UA18080030040080438,village,Zhytomyrska
0722886201,UA07080270190069652,village,Volynska
2124085802,UA21040230100037003,village,Zakarpatska
5324582405,UA53020230350016145,village,Poltavska
4822381701,UA48080050270095865,village,Mykolaivska
3223589201,UA32100110300049492,village,Kyivska
2322189020,UA23060330250012689,village,Zaporizka
5325480701,UA53080410030074964,village,Poltavska
5323881003,UA53040090350050704,village,Poltavska
6823984007,UA68060110060075383,village,Khmelnytska
3223186803,UA32120070110079333,village,Kyivska
0520881003,UA05040090030066163,village,Vinnytska
1825855301,UA18040610240048550,village,Zhytomyrska
3521980801,UA35040070040091290,village,Kirovohradska
5924455306,UA59100090050022537,village,Sumska
6823055406,UA68040270060039394,village,Khmelnytska
5924785418,UA59080150190040726,village,Sumska
1225982503,UA12120130100073395,village,Dnipropetrovska
7422286001,UA74060050120088264,village,Chernihivska
2322782701,UA23100010090038521,village,Zaporizka
3222981801,UA32120090080015668,village,Kyivska
4423856906,UA44120070090068793,village,Luhanska
1421582402,UA14040150030061030,village,Donetska
6825083609,UA68040250080062432,village,Khmelnytska
5924781104,UA59080290070062480,village,Sumska
4624883203,UA46120110580099609,village,Lvivska
6524484504,UA65040070210065625,village,Khersonska
0721184406,UA07020190030078562,village,Volynska
7123487501,UA71060170330039476,village,Cherkaska
7422755115,UA74100210150077330,village,Chernihivska
4423355105,UA44140090200073620,village,Luhanska
5621282103,UA56060170090025689,village,Rivnenska
1821182006,UA18040570540055982,village,Zhytomyrska
6823055405,UA68040270050089444,village,Khmelnytska
1222383502,UA12100050290077632,village,Dnipropetrovska
0725583901,UA07020150140041110,village,Volynska
7420381501,UA74040030290034973,village,Chernihivska
6824281303,UA68040390460075932,village,Khmelnytska
1822386015,UA18060230080043218,village,Zhytomyrska
1421255103,UA14040010100012050,village,Donetska
0525083601,UA05040270110049859,village,Vinnytska
4623388002,UA46060330210022676,village,Lvivska
0722855405,UA07080270090022404,village,Volynska
5924184903,UA59060150060018674,village,Sumska
0521686101,UA05120070240082549,village,Vinnytska
5122780501,UA51100110010062502,village,Odeska
4824585006,UA48020210020053021,village,Mykolaivska
1421285205,UA14040130100054291,village,Donetska
4625888407,UA46140110710031693,village,Lvivska
0524581301,UA05100170040091608,village,Vinnytska
4820610119,UA48020010170061521,village,Mykolaivska
5324285001,UA53080390680023716,village,Poltavska
1222685503,UA12140190090050429,village,Dnipropetrovska
1822884801,UA18060110380036628,village,Zhytomyrska
6823687001,UA68060070140039185,village,Khmelnytska
5121881209,UA51020090140016214,village,Odeska
4624284901,UA46080110180086280,village,Lvivska
6321485304,UA63080010410019008,settlement,Kharkivska
7424710156,UA74060070690087114,settlement,Chernihivska
1823484601,UA18060130300036462,village,Zhytomyrska
2625686403,UA26040350050097992,village,Ivano-Frankivska
4620681201,UA46040030060036806,village,Lvivska
6524485004,UA65040070200019561,village,Khersonska
5623855126,UA56040190320088847,village,Rivnenska
4620682801,UA46040090070018133,village,Lvivska
6124610505,UA61040430050032146,village,Ternopilska
5621284403,UA56060170050022409,village,Rivnenska
4420955116,UA44100010250081886,village,Luhanska
4621510516,UA46100270180057837,village,Lvivska
4622184801,UA46120050120028307,village,Lvivska
1824085602,UA18080190030023965,village,Zhytomyrska
5323810101,UA53040090060017914,village,Poltavska
6520381407,UA65100010230076672,settlement,Khersonska
5922383307,UA59080170060061752,village,Sumska
4624281902,UA46080110100021720,village,Lvivska
6125080901,UA61060410020040737,village,Ternopilska
1413390026,UA14120110310044604,village,Donetska
6321681601,UA63140010240025244,village,Kharkivska
5922984604,UA59080110300019831,village,Sumska
1820986005,UA18040050110032587,village,Zhytomyrska
4625385602,UA46100230170091625,village,Lvivska
0720885011,UA07080070420071549,village,Volynska
3520382901,UA35080130060052680,village,Kirovohradska
6321655816,UA63140130170064563,village,Kharkivska
7121883001,UA71080250040087577,village,Cherkaska
6320255701,UA63040150050052862,village,Kharkivska
7124081601,UA71020290060068734,village,Cherkaska
1222088609,UA12040170280038578,village,Dnipropetrovska
5121880404,UA51020090170045323,village,Odeska
5925086201,UA59040130220091683,village,Sumska
0720582205,UA07020150120048237,village,Volynska
0522687401,UA05080130110092314,village,Vinnytska
2325284402,UA23040190120095756,village,Zaporizka
1825082901,UA18040450160031878,village,Zhytomyrska
1422087707,UA14160270080094665,village,Donetska
7122880401,UA71020050020067301,village,Cherkaska
6120486701,UA61040410030056827,village,Ternopilska
7122255401,UA71020110020091889,village,Cherkaska
3222755103,UA32080190430030637,village,Kyivska
2323082004,UA23080130030015017,village,Zaporizka
5321880709,UA53080010060053398,village,Poltavska
1225285505,UA12060270270094435,village,Dnipropetrovska
5924185401,UA59060110310099605,village,Sumska
6825084201,UA68040330150068684,village,Khmelnytska
6324255112,UA63120170220031353,village,Kharkivska
6322880501,UA63040110090030848,village,Kharkivska
1822085603,UA18040370170041024,village,Zhytomyrska
4825180703,UA48060130120048375,village,Mykolaivska
1824755114,UA18040390180059647,village,Zhytomyrska
0523184101,UA05020190290086865,village,Vinnytska
1224856211,UA12140330070095121,village,Dnipropetrovska
5321682903,UA53080110100011399,village,Poltavska
4620382001,UA46040050010062368,village,Lvivska
5322681106,UA53060130070038737,village,Poltavska
5321885401,UA53080130070018824,village,Poltavska
5320280901,UA53060030020013978,village,Poltavska
4412945600,UA44120110040075264,urban village,Luhanska
1825084401,UA18040450180076655,village,Zhytomyrska
6324583002,UA63100010120067496,village,Kharkivska
6825083601,UA68040250010044651,village,Khmelnytska
5323884901,UA53040090380049515,village,Poltavska
6523281301,UA65080070110071326,village,Khersonska
7424188807,UA74080170040068749,village,Chernihivska
0523055303,UA05100010140045258,village,Vinnytska
0722483401,UA07020110100016858,village,Volynska
5320281212,UA53060010240096328,village,Poltavska
5110290019,UA51120030230085646,village,Odeska
6122485103,UA61020050090058791,village,Ternopilska
0525080401,UA05040270030044960,village,Vinnytska
5324083911,UA53080430150046147,village,Poltavska
1420355127,UA14120170250073491,village,Donetska
5323484801,UA53080310350067206,village,Poltavska
6125084105,UA61040210050026351,village,Ternopilska
0523482501,UA05020210240095117,village,Vinnytska
2121983603,UA21120130080040561,village,Zakarpatska
6520685502,UA65020210040023199,village,Khersonska
4625888405,UA46140110400096021,village,Lvivska
0521487803,UA05120110190070443,village,Vinnytska
6820388501,UA68060030520018424,village,Khmelnytska
5620881301,UA56020050020066470,village,Rivnenska
5923284405,UA59060130230061472,village,Sumska
7422084701,UA74100170160087381,village,Chernihivska
3222785801,UA32080190330023402,village,Kyivska
6821810134,UA68020050350026326,village,Khmelnytska
5324885003,UA53040110550057889,village,Poltavska
4821483902,UA48040170160040550,village,Mykolaivska
3224284001,UA32020170160075654,village,Kyivska
4622484902,UA46140090100097449,village,Lvivska
5924785404,UA59080150230089341,village,Sumska
5123783401,UA51100050020036438,village,Odeska
6122086602,UA61060370130096145,village,Ternopilska
5324883203,UA53040110100061019,village,Poltavska
4823355701,UA48060270100064001,settlement,Mykolaivska
6322888006,UA63040130160038478,village,Kharkivska
4624810300,UA46120010010057892,town,Lvivska
4625381601,UA46100130070019952,village,Lvivska
6124285001,UA61060310140041521,village,Ternopilska
1422782810,UA14160210410027454,settlement,Donetska
0721484801,UA07040010240073244,village,Volynska
3522881401,UA35040190130037543,village,Kirovohradska
1824755104,UA18040390060054992,village,Zhytomyrska
5924187108,UA59060110510039512,village,Sumska
7425583508,UA74100150120043011,village,Chernihivska
3220880902,UA32040130020046425,village,Kyivska
0722881812,UA07080170340056373,village,Volynska
7122886802,UA71020190050069565,village,Cherkaska
2625888605,UA26040390050075225,village,Ivano-Frankivska
6320684003,UA63100030230098787,village,Kharkivska
1225655101,UA12020310050041559,village,Dnipropetrovska
6825055513,UA68040490130084997,village,Khmelnytska
5323880703,UA53040090070078566,village,Poltavska
6520382502,UA65100010130034548,settlement,Khersonska
1824210131,UA18060170380089134,village,Zhytomyrska
2322189025,UA23060330300069854,village,Zaporizka
4624284305,UA46080110240090394,village,Lvivska
4825710117,UA48020190170010526,village,Mykolaivska
5920688601,UA59080030490029718,village,Sumska
7121584302,UA71040150100096424,village,Cherkaska
2323987806,UA23100210050062082,village,Zaporizka
6321680802,UA63140010080089006,village,Kharkivska
0523281401,UA05100090040044539,village,Vinnytska
0524386801,UA05100150270039119,village,Vinnytska
2625684002,UA26040230070099632,village,Ivano-Frankivska
2623283003,UA26080090050036582,village,Ivano-Frankivska
1222655109,UA12140150020044277,urban village,Dnipropetrovska
4420655115,UA44140010160084490,village,Luhanska
0722481205,UA07020030230092723,village,Volynska
6123080402,UA61040230260063626,village,Ternopilska
7321586004,UA73060090050026477,village,Chernivetska
5621455306,UA56040090130036578,village,Rivnenska
0724286914,UA07060350110070814,village,Volynska
5621685209,UA56040350110080520,village,Rivnenska
2620885502,UA26020030020052610,village,Ivano-Frankivska
4624287202,UA46080090090021651,village,Lvivska
0520285006,UA05060010110090686,village,Vinnytska
1225682003,UA12020030030042201,village,Dnipropetrovska
5322884602,UA53040030080082914,village,Poltavska
0524880604,UA05120170260025173,village,Vinnytska
3523182801,UA35060090050080789,village,Kirovohradska
1824055601,UA18080070020056872,village,Zhytomyrska
0521685203,UA05120070270015505,village,Vinnytska
7323582010,UA73020110100088028,village,Chernivetska
2321810106,UA23100070080016405,village,Zaporizka
6522684502,UA65060070100082514,village,Khersonska
5125482204,UA51020290060039632,village,Odeska
5324080702,UA53080370030037977,village,Poltavska
1223286503,UA12020210050062970,village,Dnipropetrovska
6825282004,UA68020010060011892,village,Khmelnytska
5322282507,UA53080030190089080,village,Poltavska
2122786603,UA21040130040075826,village,Zakarpatska
0523010105,UA05020170160077030,village,Vinnytska
1222384501,UA12100050180049832,village,Dnipropetrovska
5621282701,UA56060170130061424,village,Rivnenska
0523955113,UA05100130210074644,village,Vinnytska
0721883602,UA07080230050054232,village,Volynska
1823485507,UA18060130560038790,village,Zhytomyrska
3221982301,UA32060110120054374,village,Kyivska
1824410136,UA18060190380081932,village,Zhytomyrska
4621887603,UA46040070230092809,village,Lvivska
6321680801,UA63140010200074210,village,Kharkivska
5620886903,UA56020030090058394,village,Rivnenska
7120689701,UA71040210190078534,village,Cherkaska
1824085901,UA18080230130033899,village,Zhytomyrska
6824281705,UA68040390370046600,village,Khmelnytska
6125584504,UA61060230040062304,village,Ternopilska
0722155308,UA07060070040025643,village,Volynska
0720580409,UA07020150150092414,village,Volynska
4620382006,UA46040050090094982,village,Lvivska
3524086002,UA35060210170097959,village,Kirovohradska
6525455110,UA65060290090073916,village,Khersonska
4424884505,UA44160050110065905,village,Luhanska
6321655808,UA63140130090082469,village,Kharkivska
1224584807,UA12040210070085076,village,Dnipropetrovska
4824581501,UA48020210110034939,village,Mykolaivska
5921581114,UA59100010130045492,village,Sumska
4623981902,UA46120070070046978,village,Lvivska
6523881001,UA65040050060041478,village,Khersonska
2623686001,UA26100010090061815,village,Ivano-Frankivska
6320684001,UA63100030420011650,village,Kharkivska
7423086702,UA74100010040031846,village,Chernihivska
2324981803,UA23100230190081394,village,Zaporizka
6822710111,UA68040210250038292,village,Khmelnytska
0722484607,UA07020110170063886,village,Volynska
4424082007,UA44100030170099462,village,Luhanska
7322087601,UA73040070060039605,village,Chernivetska
5922080402,UA59020010040036358,village,Sumska
6325785802,UA63080150140087701,village,Kharkivska
6124882505,UA61040370140017121,village,Ternopilska
0720582019,UA07020050210026994,village,Volynska
1824755112,UA18040390160018814,village,Zhytomyrska
5620881203,UA56020030100076333,village,Rivnenska
0520882009,UA05040030340093081,village,Vinnytska
4821181301,UA48020030110053325,village,Mykolaivska
1422081101,UA14160070070052220,village,Donetska
3223187705,UA32120070080094229,village,Kyivska
6122088705,UA61060170280088351,village,Ternopilska
6510165601,UA65100150060065417,village,Khersonska
0723384907,UA07060330060095617,village,Volynska
4622485102,UA46140030050056422,village,Lvivska
7122083903,UA71080210030019995,village,Cherkaska
7421155105,UA74080010160033930,village,Chernihivska
5125485903,UA51020290050099459,village,Odeska
7120383501,UA71020070060093398,village,Cherkaska
3224482301,UA32020190140069034,village,Kyivska
0524883703,UA05120170170090150,village,Vinnytska
0720888301,UA07080070410013200,village,Volynska
2122782804,UA21040010090041634,village,Zakarpatska
6122688902,UA61040130030067084,village,Ternopilska
6825881401,UA68040530040078752,village,Khmelnytska
0723155126,UA07040030290022197,village,Volynska
3522880905,UA35040190480078485,village,Kirovohradska
6323980505,UA63100050400029655,village,Kharkivska
5624280802,UA56060450220089947,village,Rivnenska
1222386002,UA12100050020065700,village,Dnipropetrovska
1824287315,UA18060210170071224,village,Zhytomyrska
6324284003,UA63120170240090796,village,Kharkivska
0721155105,UA07020070050065382,village,Volynska
5321885806,UA53080130590085310,village,Poltavska
2124483401,UA21080130030038084,village,Zakarpatska
5123582805,UA51020010110057106,village,Odeska
4623688204,UA46060090190082751,village,Lvivska
0521080206,UA05060110030062492,village,Vinnytska
0722485203,UA07020110270074642,village,Volynska
4622182602,UA46060190080090465,village,Lvivska
